INPUT_TABLE,,,,,
Variable ID,,,,,
51,,,,,
,,,,,
region,supplysector,subsector,stub.technology,year,CO2
AR,industrial energy use,gas,gas cogen,2075,CO2_ELEC
AR,industrial energy use,gas,gas cogen,2080,CO2_ELEC
AR,industrial energy use,gas,gas cogen,2085,CO2_ELEC
AR,industrial energy use,gas,gas cogen,2090,CO2_ELEC
AR,industrial energy use,gas,gas cogen,2095,CO2_ELEC
AR,industrial energy use,gas,gas cogen,2100,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,1975,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,1990,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2005,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2010,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2015,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2020,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2025,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2030,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2035,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2040,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2045,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2050,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2055,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2060,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2065,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2070,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2075,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2080,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2085,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2090,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2095,CO2_ELEC
AR,industrial energy use,hydrogen,hydrogen cogen,2100,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,1975,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,1990,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2005,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2010,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2015,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2020,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2025,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2030,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2035,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2040,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2045,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2050,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2055,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2060,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2065,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2070,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2075,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2080,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2085,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2090,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2095,CO2_ELEC
AR,industrial energy use,refined liquids,refined liquids cogen,2100,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,1975,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,1990,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2005,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2010,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2015,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2020,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2025,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2030,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2035,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2040,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2045,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2050,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2055,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2060,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2065,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2070,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2075,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2080,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2085,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2090,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2095,CO2_ELEC
AZ,industrial energy use,coal,coal cogen,2100,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,1975,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,1990,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2005,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2010,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2015,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2020,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2025,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2030,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2035,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2040,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2045,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2050,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2055,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2060,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2065,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2070,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2075,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2080,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2085,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2090,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2095,CO2_ELEC
AZ,industrial energy use,gas,gas cogen,2100,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,1975,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,1990,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2005,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2010,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2015,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2020,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2025,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2030,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2035,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2040,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2045,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2050,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2055,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2060,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2065,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2070,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2075,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2080,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2085,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2090,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2095,CO2_ELEC
AZ,industrial energy use,hydrogen,hydrogen cogen,2100,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,1975,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,1990,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2005,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2010,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2015,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2020,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2025,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2030,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2035,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2040,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2045,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2050,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2055,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2060,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2065,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2070,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2075,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2080,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2085,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2090,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2095,CO2_ELEC
AZ,industrial energy use,refined liquids,refined liquids cogen,2100,CO2_ELEC
CA,industrial energy use,coal,coal cogen,1975,CO2_ELEC
CA,industrial energy use,coal,coal cogen,1990,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2005,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2010,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2015,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2020,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2025,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2030,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2035,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2040,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2045,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2050,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2055,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2060,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2065,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2070,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2075,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2080,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2085,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2090,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2095,CO2_ELEC
CA,industrial energy use,coal,coal cogen,2100,CO2_ELEC
CA,industrial energy use,gas,gas cogen,1975,CO2_ELEC
CA,industrial energy use,gas,gas cogen,1990,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2005,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2010,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2015,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2020,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2025,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2030,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2035,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2040,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2045,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2050,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2055,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2060,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2065,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2070,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2075,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2080,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2085,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2090,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2095,CO2_ELEC
CA,industrial energy use,gas,gas cogen,2100,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,1975,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,1990,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2005,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2010,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2015,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2020,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2025,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2030,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2035,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2040,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2045,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2050,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2055,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2060,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2065,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2070,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2075,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2080,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2085,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2090,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2095,CO2_ELEC
CA,industrial energy use,hydrogen,hydrogen cogen,2100,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,1975,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,1990,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2005,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2010,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2015,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2020,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2025,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2030,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2035,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2040,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2045,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2050,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2055,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2060,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2065,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2070,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2075,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2080,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2085,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2090,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2095,CO2_ELEC
CA,industrial energy use,refined liquids,refined liquids cogen,2100,CO2_ELEC
CO,industrial energy use,coal,coal cogen,1975,CO2_ELEC
CO,industrial energy use,coal,coal cogen,1990,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2005,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2010,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2015,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2020,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2025,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2030,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2035,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2040,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2045,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2050,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2055,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2060,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2065,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2070,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2075,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2080,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2085,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2090,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2095,CO2_ELEC
CO,industrial energy use,coal,coal cogen,2100,CO2_ELEC
CO,industrial energy use,gas,gas cogen,1975,CO2_ELEC
CO,industrial energy use,gas,gas cogen,1990,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2005,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2010,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2015,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2020,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2025,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2030,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2035,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2040,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2045,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2050,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2055,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2060,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2065,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2070,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2075,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2080,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2085,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2090,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2095,CO2_ELEC
CO,industrial energy use,gas,gas cogen,2100,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,1975,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,1990,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2005,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2010,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2015,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2020,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2025,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2030,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2035,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2040,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2045,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2050,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2055,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2060,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2065,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2070,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2075,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2080,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2085,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2090,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2095,CO2_ELEC
CO,industrial energy use,hydrogen,hydrogen cogen,2100,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,1975,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,1990,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2005,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2010,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2015,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2020,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2025,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2030,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2035,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2040,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2045,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2050,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2055,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2060,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2065,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2070,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2075,CO2_ELEC
CO,industrial energy use,refined liquids,refined liquids cogen,2080,CO2_ELEC
